Id,SessionId,Timestamp,Latitude,Longitude,Speed,Level,Qual,CellID,NetworkTech,NetworkMode,LTERSSI,CGI,SERVINGTIME,BAND,Outage,RTT_ms,drive_id,Destination,common_s_m,common_bucket_index,common_bucket_center_m,bucket_name,is_handover
ID-1759931586398-763,session-633bed05,2025-10-08 15:53:06.399,48.2397283,17.0169117,126.50987548828124,-95.0,-11.0,2935339.0,4G,LTE,-85.0,231-01-21006-2935339,10965.0,1.0,False,47,1,Lozorno,3637.970054401695,7,3750.0,a8,0
ID-1759931587400-764,session-633bed05,2025-10-08 15:53:07.400,48.2400267,17.0167617,126.8452606201172,-95.0,-11.0,2935339.0,4G,LTE,-85.0,231-01-21006-2935339,11967.0,1.0,False,54,1,Lozorno,3672.9077824316128,7,3750.0,a8,0
ID-1759931588402-765,session-633bed05,2025-10-08 15:53:08.402,48.2403283,17.01661,126.92493896484376,-95.0,-11.0,2935339.0,4G,LTE,-85.0,231-01-21006-2935339,12969.0,1.0,False,54,1,Lozorno,3708.362646338661,7,3750.0,a8,0
ID-1759931589404-766,session-633bed05,2025-10-08 15:53:09.404,48.24063,17.016465,127.05464630126951,-95.0,-11.0,2935339.0,4G,LTE,-85.0,231-01-21006-2935339,13971.0,1.0,False,89,1,Lozorno,3743.560917341667,7,3750.0,a8,0
ID-1759931590406-767,session-633bed05,2025-10-08 15:53:10.407,48.2409333,17.016325,127.16026611328124,-95.0,-11.0,2935339.0,4G,LTE,-85.0,231-01-21006-2935339,14973.0,1.0,False,54,1,Lozorno,3778.901852902833,7,3750.0,a8,0
ID-1759931591412-768,session-633bed05,2025-10-08 15:53:11.413,48.2412367,17.0161783,127.13988647460938,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,904.0,1.0,False,51,1,Lozorno,3814.3272540429857,7,3750.0,a8,1
ID-1759931592418-769,session-633bed05,2025-10-08 15:53:12.419,48.2415383,17.0160283,127.04168243408203,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,1910.0,1.0,False,54,1,Lozorno,3849.6364575174994,7,3750.0,a8,0
ID-1759931593424-770,session-633bed05,2025-10-08 15:53:13.425,48.2418417,17.0158867,127.09727325439454,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,2916.0,1.0,False,59,1,Lozorno,3884.993150464699,7,3750.0,a8,0
ID-1759931594429-771,session-633bed05,2025-10-08 15:53:14.430,48.2421467,17.015755,127.0490982055664,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,3922.0,1.0,False,53,1,Lozorno,3920.262076143324,7,3750.0,a8,0
ID-1759931595431-772,session-633bed05,2025-10-08 15:53:15.431,48.2424467,17.0156217,127.09541931152344,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,4923.0,1.0,False,65,1,Lozorno,3955.072002645939,7,3750.0,a8,0
ID-1759931596433-773,session-633bed05,2025-10-08 15:53:16.434,48.2427517,17.015485,127.08800354003908,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,5925.0,1.0,False,59,1,Lozorno,3990.437919478681,7,3750.0,a8,0
ID-1759931597435-774,session-633bed05,2025-10-08 15:53:17.435,48.2430517,17.0153533,126.76187438964844,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,6927.0,1.0,False,54,1,Lozorno,4025.238295307007,8,4250.0,a9,0
ID-1759931598437-775,session-633bed05,2025-10-08 15:53:18.438,48.2433533,17.0152167,126.88232574462891,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,7929.0,1.0,False,60,1,Lozorno,4060.252636651497,8,4250.0,a9,0
ID-1759931599439-776,session-633bed05,2025-10-08 15:53:19.440,48.2436517,17.0150967,126.93235473632812,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,8931.0,1.0,False,61,1,Lozorno,4094.579622326587,8,4250.0,a9,0
ID-1759931600441-777,session-633bed05,2025-10-08 15:53:20.441,48.2439533,17.0149667,126.92679290771484,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,9933.0,1.0,False,41,1,Lozorno,4129.503819050881,8,4250.0,a9,0
ID-1759931601443-778,session-633bed05,2025-10-08 15:53:21.443,48.244255,17.0148367,126.97126007080078,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,10935.0,1.0,False,51,1,Lozorno,4164.437903753117,8,4250.0,a9,0
ID-1759931602445-779,session-633bed05,2025-10-08 15:53:22.445,48.2445667,17.0147117,127.03426666259766,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,11937.0,1.0,False,41,1,Lozorno,4200.274974955954,8,4250.0,a9,0
ID-1759931603447-780,session-633bed05,2025-10-08 15:53:23.447,48.2448633,17.014575,126.60251770019532,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,12939.0,1.0,False,52,1,Lozorno,4234.766242813665,8,4250.0,a9,0
ID-1759931604449-781,session-633bed05,2025-10-08 15:53:24.449,48.24518,17.0144533,127.40300903320312,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,13941.0,1.0,False,58,1,Lozorno,4271.100176571435,8,4250.0,a9,0
ID-1759931605450-782,session-633bed05,2025-10-08 15:53:25.451,48.2454833,17.0143283,127.36966552734376,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,14943.0,1.0,False,1059,1,Lozorno,4306.065938399037,8,4250.0,a9,0
ID-1759931606453-783,session-633bed05,2025-10-08 15:53:26.454,48.2457933,17.0142067,127.26589965820312,-90.0,-10.0,2911017.0,4G,LTE,-81.0,231-01-21006-2911017,15945.0,1.0,False,169,1,Lozorno,4341.69549024602,8,4250.0,a9,0
ID-1759931607459-784,session-633bed05,2025-10-08 15:53:27.459,48.2461,17.014085,127.21030883789062,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,384.0,1.0,False,48,1,Lozorno,4376.982382024147,8,4250.0,a9,1
ID-1759931608461-785,session-633bed05,2025-10-08 15:53:28.461,48.24641,17.0139683,127.1343246459961,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,1386.0,1.0,False,54,1,Lozorno,4412.509464271912,8,4250.0,a9,0
ID-1759931609463-786,session-633bed05,2025-10-08 15:53:29.463,48.24672,17.0138567,127.10283508300782,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,2388.0,1.0,False,44,1,Lozorno,4447.95708088193,8,4250.0,a9,0
ID-1759931610464-787,session-633bed05,2025-10-08 15:53:30.464,48.2470267,17.0137417,126.69702758789064,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,3389.0,1.0,False,45,1,Lozorno,4483.105714241836,8,4250.0,a9,0
ID-1759931611467-788,session-633bed05,2025-10-08 15:53:31.468,48.247335,17.013635,126.70628356933594,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,4392.0,1.0,False,69,1,Lozorno,4518.261725867826,9,4750.0,a10,0
ID-1759931612473-789,session-633bed05,2025-10-08 15:53:32.474,48.2476483,17.01352,126.79523162841797,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,5398.0,1.0,False,66,1,Lozorno,4554.163875916582,9,4750.0,a10,0
ID-1759931613479-790,session-633bed05,2025-10-08 15:53:33.480,48.2479533,17.0134033,126.79152374267578,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,6404.0,1.0,False,50,1,Lozorno,4589.177343946882,9,4750.0,a10,0
ID-1759931614485-791,session-633bed05,2025-10-08 15:53:34.486,48.2482617,17.01329,126.71184539794922,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,7410.0,1.0,False,61,1,Lozorno,4624.436193629595,9,4750.0,a10,0
ID-1759931615490-792,session-633bed05,2025-10-08 15:53:35.491,48.24857,17.013175,126.85082244873048,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,8416.0,1.0,False,54,1,Lozorno,4659.805623065155,9,4750.0,a10,0
ID-1759931616496-793,session-633bed05,2025-10-08 15:53:36.498,48.2488817,17.01307,126.86009216308594,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,9422.0,1.0,False,57,1,Lozorno,4695.354715419572,9,4750.0,a10,0
ID-1759931617502-794,session-633bed05,2025-10-08 15:53:37.503,48.24918,17.0129767,126.8989974975586,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,10428.0,1.0,False,57,1,Lozorno,4729.22310092178,9,4750.0,a10,0
ID-1759931618508-795,session-633bed05,2025-10-08 15:53:38.509,48.2494917,17.0128617,126.49875183105468,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,11434.0,1.0,False,302,1,Lozorno,4764.897288122984,9,4750.0,a10,0
ID-1759931619514-796,session-633bed05,2025-10-08 15:53:39.514,48.2498,17.0127517,126.61549530029298,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,12439.0,1.0,False,84,1,Lozorno,4800.140609296741,9,4750.0,a10,0
ID-1759931620516-797,session-633bed05,2025-10-08 15:53:40.516,48.2501067,17.0126433,127.03797454833985,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,13441.0,1.0,False,56,1,Lozorno,4835.17000934034,9,4750.0,a10,0
ID-1759931621518-798,session-633bed05,2025-10-08 15:53:41.519,48.2504183,17.0125317,126.94902648925782,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,14443.0,1.0,False,50,1,Lozorno,4870.783403738661,9,4750.0,a10,0
ID-1759931622524-799,session-633bed05,2025-10-08 15:53:42.525,48.2507233,17.0124133,126.952734375,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,15449.0,1.0,False,59,1,Lozorno,4905.774728071326,9,4750.0,a10,0
ID-1759931623530-800,session-633bed05,2025-10-08 15:53:43.531,48.251035,17.0123017,126.91752319335936,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,16455.0,1.0,False,62,1,Lozorno,4941.3486303716,9,4750.0,a10,0
ID-1759931624535-801,session-633bed05,2025-10-08 15:53:44.536,48.251345,17.0122033,126.90455932617188,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,17461.0,1.0,False,49,1,Lozorno,4976.663895489805,9,4750.0,a10,0
ID-1759931625541-802,session-633bed05,2025-10-08 15:53:45.543,48.2516567,17.0121017,126.83599090576172,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,18467.0,1.0,False,66,1,Lozorno,5012.066971151602,10,5250.0,a11,0
ID-1759931626548-803,session-633bed05,2025-10-08 15:53:46.549,48.2519683,17.0120067,126.8971435546875,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,19473.0,1.0,False,62,1,Lozorno,5047.5162439165015,10,5250.0,a11,0
ID-1759931627554-804,session-633bed05,2025-10-08 15:53:47.555,48.2522833,17.0119133,127.2288345336914,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,20479.0,1.0,False,60,1,Lozorno,5083.234838794622,10,5250.0,a11,0
ID-1759931628560-805,session-633bed05,2025-10-08 15:53:48.561,48.2525933,17.0118217,127.15841217041016,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,21485.0,1.0,False,60,1,Lozorno,5118.304358924355,10,5250.0,a11,0
ID-1759931629566-806,session-633bed05,2025-10-08 15:53:49.567,48.2529017,17.0117267,127.1343246459961,-114.0,-20.0,2935339.0,4G,LTE,-87.0,231-01-21006-2935339,22491.0,1.0,False,50,1,Lozorno,5153.184184024325,10,5250.0,a11,0
ID-1759931630571-807,session-633bed05,2025-10-08 15:53:50.571,48.2532133,17.0116317,127.13063049316406,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,892.0,1.0,False,73,1,Lozorno,5188.536346152525,10,5250.0,a11,1
ID-1759931631573-808,session-633bed05,2025-10-08 15:53:51.573,48.253525,17.0115433,127.13803253173828,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,1894.0,1.0,False,55,1,Lozorno,5223.905896607654,10,5250.0,a11,0
ID-1759931632574-809,session-633bed05,2025-10-08 15:53:52.575,48.25383,17.01145,127.08985748291016,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,2895.0,1.0,False,44,1,Lozorno,5258.526481292503,10,5250.0,a11,0
ID-1759931633577-810,session-633bed05,2025-10-08 15:53:53.578,48.2541317,17.01136,122.39250183105467,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,3898.0,1.0,False,63,1,Lozorno,5292.659461307532,10,5250.0,a11,0
ID-1759931634582-811,session-633bed05,2025-10-08 15:53:54.583,48.25443,17.0112783,121.14728393554688,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,4903.0,1.0,False,60,1,Lozorno,5326.354698589824,10,5250.0,a11,0
ID-1759931635587-812,session-633bed05,2025-10-08 15:53:55.588,48.2547267,17.0112017,121.03981018066406,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,5909.0,1.0,False,62,1,Lozorno,5359.845342438695,10,5250.0,a11,0
ID-1759931636593-813,session-633bed05,2025-10-08 15:53:56.593,48.2550283,17.0111333,120.43017883300782,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,6914.0,1.0,False,53,1,Lozorno,5393.642094899671,10,5250.0,a11,0
ID-1759931637595-814,session-633bed05,2025-10-08 15:53:57.595,48.2553233,17.0110517,120.49502563476562,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,7916.0,1.0,False,51,1,Lozorno,5427.063737692551,10,5250.0,a11,0
ID-1759931638596-815,session-633bed05,2025-10-08 15:53:58.597,48.25562,17.0109683,121.349267578125,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,8918.0,1.0,False,65,1,Lozorno,5460.596826174271,10,5250.0,a11,0
ID-1759931639598-816,session-633bed05,2025-10-08 15:53:59.599,48.2559233,17.0109067,120.6858856201172,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,9919.0,1.0,False,50,1,Lozorno,5494.620998921363,10,5250.0,a11,0
ID-1759931640600-817,session-633bed05,2025-10-08 15:54:00.600,48.2562267,17.0108433,123.55433349609376,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,10921.0,1.0,False,58,1,Lozorno,5528.691726220288,11,5750.0,a12,0
ID-1759931641602-818,session-633bed05,2025-10-08 15:54:01.602,48.256525,17.010765,124.99411926269532,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,11923.0,1.0,False,55,1,Lozorno,5562.307782012611,11,5750.0,a12,0
ID-1759931642604-819,session-633bed05,2025-10-08 15:54:02.604,48.25683,17.0106933,126.05958709716798,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,12925.0,1.0,False,57,1,Lozorno,5596.660007934877,11,5750.0,a12,0
ID-1759931643606-820,session-633bed05,2025-10-08 15:54:03.607,48.2571433,17.0106217,127.34557800292968,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,13928.0,1.0,False,141,1,Lozorno,5631.897040004862,11,5750.0,a12,0
ID-1759931644612-821,session-633bed05,2025-10-08 15:54:04.614,48.2574633,17.0105517,128.4425491333008,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,14934.0,1.0,False,60,1,Lozorno,5667.825368259105,11,5750.0,a12,0
ID-1759931645617-822,session-633bed05,2025-10-08 15:54:05.619,48.257785,17.01048,129.55249786376953,-101.0,-17.0,2677291.0,4G,LTE,-83.0,231-01-21006-2677291,15939.0,1.0,False,59,1,Lozorno,5703.911547465294,11,5750.0,a12,0
ID-1759931646623-823,session-633bed05,2025-10-08 15:54:06.624,48.2581083,17.01041,129.1726318359375,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,379.0,1.0,False,64,1,Lozorno,5740.26463809125,11,5750.0,a12,1
ID-1759931647629-824,session-633bed05,2025-10-08 15:54:07.630,48.2584283,17.0103483,129.8675033569336,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,1385.0,1.0,False,58,1,Lozorno,5776.096972050931,11,5750.0,a12,0
ID-1759931648635-825,session-633bed05,2025-10-08 15:54:08.636,48.2587417,17.0102783,127.88480072021484,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,2391.0,1.0,False,70,1,Lozorno,5811.356618795612,11,5750.0,a12,0
ID-1759931649640-826,session-633bed05,2025-10-08 15:54:09.641,48.2590567,17.0102167,127.50122680664064,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,3397.0,1.0,False,64,1,Lozorno,5846.670272372715,11,5750.0,a12,0
ID-1759931650646-827,session-633bed05,2025-10-08 15:54:10.647,48.2593733,17.0101467,126.4246353149414,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,4403.0,1.0,False,55,1,Lozorno,5882.309563849394,11,5750.0,a12,0
ID-1759931651652-828,session-633bed05,2025-10-08 15:54:11.653,48.2596917,17.01009,125.8186981201172,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,5409.0,1.0,False,98,1,Lozorno,5917.843482199812,11,5750.0,a12,0
ID-1759931652658-829,session-633bed05,2025-10-08 15:54:12.658,48.26,17.0100383,124.47527618408203,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,6414.0,1.0,False,54,1,Lozorno,5952.363456060311,11,5750.0,a12,0
ID-1759931653659-830,session-633bed05,2025-10-08 15:54:13.659,48.2603067,17.00998,123.33011627197266,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,7415.0,1.0,False,85,1,Lozorno,5986.72508597112,11,5750.0,a12,0
ID-1759931654661-831,session-633bed05,2025-10-08 15:54:14.661,48.26061,17.009935,122.28502807617188,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,8417.0,1.0,False,75,1,Lozorno,6020.565911112527,12,6250.0,a13,0
ID-1759931655663-832,session-633bed05,2025-10-08 15:54:15.664,48.2609217,17.0098883,122.3313491821289,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,9419.0,1.0,False,62,1,Lozorno,6055.397191737622,12,6250.0,a13,0
ID-1759931656669-833,session-633bed05,2025-10-08 15:54:16.670,48.2612317,17.0098533,122.8501922607422,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,10426.0,1.0,False,63,1,Lozorno,6089.93928764716,12,6250.0,a13,0
ID-1759931657675-834,session-633bed05,2025-10-08 15:54:17.676,48.2615367,17.009815,123.50430450439454,-113.0,-20.0,2911017.0,4G,LTE,-91.0,231-01-21006-2911017,11431.0,1.0,False,100,1,Lozorno,6123.967444908457,12,6250.0,a13,0
ID-1759931658681-835,session-633bed05,2025-10-08 15:54:18.682,48.2618433,17.0097767,122.86316986083985,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,379.0,1.0,False,90,1,Lozorno,6158.173648460623,12,6250.0,a13,1
ID-1759931659686-836,session-633bed05,2025-10-08 15:54:19.687,48.2621433,17.0097367,122.45921630859377,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,1385.0,1.0,False,92,1,Lozorno,6191.646624991069,12,6250.0,a13,0
ID-1759931660692-837,session-633bed05,2025-10-08 15:54:20.693,48.2624483,17.00969,123.16150360107422,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,2390.0,1.0,False,82,1,Lozorno,6225.750034051726,12,6250.0,a13,0
ID-1759931661698-838,session-633bed05,2025-10-08 15:54:21.699,48.262755,17.00964,123.9879364013672,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,3396.0,1.0,False,57,1,Lozorno,6260.06706484684,12,6250.0,a13,0
ID-1759931662704-839,session-633bed05,2025-10-08 15:54:22.705,48.2630617,17.0095933,124.0546371459961,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,4402.0,1.0,False,48,1,Lozorno,6294.346230804336,12,6250.0,a13,0
ID-1759931663709-840,session-633bed05,2025-10-08 15:54:23.711,48.2633767,17.00955,124.56422424316406,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,5408.0,1.0,False,57,1,Lozorno,6329.536282486595,12,6250.0,a13,0
ID-1759931664715-841,session-633bed05,2025-10-08 15:54:24.716,48.2636833,17.0095067,124.65315856933594,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,6414.0,1.0,False,58,1,Lozorno,6363.768788323565,12,6250.0,a13,0
ID-1759931665722-842,session-633bed05,2025-10-08 15:54:25.723,48.2639933,17.0094717,123.26897735595703,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,7420.0,1.0,False,50,1,Lozorno,6398.33754875709,12,6250.0,a13,0
ID-1759931666728-843,session-633bed05,2025-10-08 15:54:26.729,48.2642967,17.0094333,122.27021026611328,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,8427.0,1.0,False,64,1,Lozorno,6432.194847587798,12,6250.0,a13,0
ID-1759931667734-844,session-633bed05,2025-10-08 15:54:27.734,48.2646017,17.0093933,121.01572265625,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,9432.0,1.0,False,50,1,Lozorno,6466.245046177312,12,6250.0,a13,0
ID-1759931668736-845,session-633bed05,2025-10-08 15:54:28.736,48.2649,17.009355,119.8242416381836,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,10434.0,1.0,False,54,1,Lozorno,6499.516468067594,12,6250.0,a13,0
ID-1759931669737-846,session-633bed05,2025-10-08 15:54:29.738,48.2651983,17.009315,120.25784454345704,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,11436.0,1.0,False,54,1,Lozorno,6532.855125830872,13,6750.0,a14,0
ID-1759931670740-847,session-633bed05,2025-10-08 15:54:30.740,48.2654967,17.0092817,119.88910217285157,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,12438.0,1.0,False,53,1,Lozorno,6566.119565765658,13,6750.0,a14,0
ID-1759931671742-848,session-633bed05,2025-10-08 15:54:31.742,48.2657967,17.00925,119.80386199951172,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,13440.0,1.0,False,58,1,Lozorno,6599.539634963777,13,6750.0,a14,0
ID-1759931672744-849,session-633bed05,2025-10-08 15:54:32.744,48.2660917,17.009215,119.77606658935548,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,14442.0,1.0,False,51,1,Lozorno,6632.45914908419,13,6750.0,a14,0
ID-1759931673745-850,session-633bed05,2025-10-08 15:54:33.746,48.2663917,17.00919,119.66673889160155,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,15443.0,1.0,False,58,1,Lozorno,6665.854208811831,13,6750.0,a14,0
ID-1759931674747-851,session-633bed05,2025-10-08 15:54:34.747,48.2666917,17.0091633,120.00584564208984,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,16445.0,1.0,False,50,1,Lozorno,6699.270905756197,13,6750.0,a14,0
ID-1759931675749-852,session-633bed05,2025-10-08 15:54:35.751,48.26699,17.00914,120.05958251953123,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,17448.0,1.0,False,56,1,Lozorno,6732.491134574429,13,6750.0,a14,0
ID-1759931676756-853,session-633bed05,2025-10-08 15:54:36.757,48.2672933,17.0091167,120.17075042724608,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,18454.0,1.0,False,66,1,Lozorno,6766.2537588764135,13,6750.0,a14,0
ID-1759931677762-854,session-633bed05,2025-10-08 15:54:37.763,48.2675917,17.0091,120.2837860107422,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,19460.0,1.0,False,60,1,Lozorno,6799.437143219855,13,6750.0,a14,0
ID-1759931678767-855,session-633bed05,2025-10-08 15:54:38.768,48.267895,17.0090783,120.17816619873048,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,20466.0,1.0,False,52,1,Lozorno,6833.262369154294,13,6750.0,a14,0
ID-1759931679769-856,session-633bed05,2025-10-08 15:54:39.770,48.2682033,17.009055,121.63276977539064,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,21467.0,1.0,False,103,1,Lozorno,6867.5724089117175,13,6750.0,a14,0
ID-1759931680771-857,session-633bed05,2025-10-08 15:54:40.771,48.2685067,17.0090367,121.0175765991211,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,22469.0,1.0,False,203,1,Lozorno,6901.344316059209,13,6750.0,a14,0
ID-1759931681772-858,session-633bed05,2025-10-08 15:54:41.772,48.2688067,17.0090133,121.46599731445312,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,23470.0,1.0,False,57,1,Lozorno,6934.749300369971,13,6750.0,a14,0
ID-1759931682773-859,session-633bed05,2025-10-08 15:54:42.773,48.26912,17.008995,121.62906188964844,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,24471.0,1.0,False,61,1,Lozorno,6969.618148112662,13,6750.0,a14,0
ID-1759931683775-860,session-633bed05,2025-10-08 15:54:43.776,48.2694333,17.0089883,124.3900360107422,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,25473.0,1.0,False,118,1,Lozorno,7004.42681606117,14,7250.0,a15,0
ID-1759931684781-861,session-633bed05,2025-10-08 15:54:44.782,48.2697433,17.0089683,123.46538543701172,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,26479.0,1.0,False,97,1,Lozorno,7038.955239513512,14,7250.0,a15,0
ID-1759931685787-862,session-633bed05,2025-10-08 15:54:45.788,48.2700533,17.0089567,125.11084899902345,-110.0,-16.0,2677291.0,4G,LTE,-93.0,231-01-21006-2677291,27485.0,1.0,False,90,1,Lozorno,7073.483234600963,14,7250.0,a15,0
